time_sec,h3_index,predicted_demand,available_taxis,imbalance_ratio,surge_multiplier,final_fare,target_taxis,forecast_1,forecast_2,forecast_3,forecast_4,forecast_5,forecast_6
5100.0,8830e1ca23fffff,0.6866440773010254,0,0.6866440773010254,1.0,4800,2,0.112313412129879,0.1115327700972557,0.13274797797203064,0.10008478164672852,0.1158658042550087,0.11409930139780045
5100.0,8830e1ca29fffff,0.642035722732544,10,0.06420357227325439,1.0,4800,2,0.112313412129879,0.1088336780667305,0.10344276577234268,0.10896456986665726,0.10695470124483109,0.101526640355587
5100.0,8830e1ca2bfffff,0.642035722732544,11,0.058366883884776725,1.0,4800,2,0.112313412129879,0.1088336780667305,0.10344276577234268,0.10896456986665726,0.10695470124483109,0.101526640355587
5100.0,8830e1ca2dfffff,2.6509976387023926,7,0.3787139483860561,1.0,4800,9,0.6709647178649902,0.7547793984413147,0.47733643651008606,0.3111630380153656,0.2467433512210846,0.19001083076000214
5100.0,8830e1ca63fffff,0.6078155636787415,2,0.3039077818393707,1.0,4800,2,0.10143759846687317,0.09980398416519165,0.09105776250362396,0.11126924306154251,0.10272038727998734,0.101526640355587
5400.0,8830e1ca05fffff,2.2128005027770996,9,0.24586672253078884,1.0,4800,8,0.33209970593452454,0.5655196309089661,0.34352076053619385,0.0,0.7829754948616028,0.1886848360300064
5400.0,8830e1ca07fffff,2.042281150817871,2,1.0211405754089355,1.0084562301635742,4841,8,0.35448354482650757,0.37078359723091125,0.36551976203918457,0.5092792510986328,0.3930061459541321,0.049208998680114746
5400.0,8830e1ca21fffff,2.4406206607818604,5,0.48812413215637207,1.0,4800,9,0.49030032753944397,0.4318579137325287,0.24979539215564728,0.41585373878479004,0.44235044717788696,0.4104628562927246
5400.0,8830e1ca23fffff,0.6409550905227661,1,0.6409550905227661,1.0,4800,2,0.112313412129879,0.1088336780667305,0.1063000038266182,0.10502669215202332,0.10695470124483109,0.101526640355587
5400.0,8830e1ca29fffff,0.6409550905227661,9,0.07121723228030735,1.0,4800,2,0.112313412129879,0.1088336780667305,0.1063000038266182,0.10502669215202332,0.10695470124483109,0.101526640355587
5400.0,8830e1ca2bfffff,0.6409550905227661,9,0.07121723228030735,1.0,4800,2,0.112313412129879,0.1088336780667305,0.1063000038266182,0.10502669215202332,0.10695470124483109,0.101526640355587
5400.0,8830e1ca2dfffff,2.325639486312866,5,0.46512789726257325,1.0,4800,8,0.6431803703308105,0.40670421719551086,0.3844236433506012,0.38528695702552795,0.25993865728378296,0.2461056262254715
5400.0,8830e1ca63fffff,0.6067349910736084,1,0.6067349910736084,1.0,4800,2,0.10143759846687317,0.09980398416519165,0.09391500055789948,0.10733136534690857,0.10272038727998734,0.101526640355587
5700.0,8830e1ca05fffff,2.3318960666656494,12,0.19432467222213745,1.0,4800,7,0.36441928148269653,0.45300716161727905,0.4336468577384949,0.3032074272632599,0.278335839509964,0.49927955865859985
5700.0,8830e1ca07fffff,2.0047707557678223,3,0.668256918589274,1.0,4800,6,0.3760303556919098,0.3892780542373657,0.4648163914680481,0.15990501642227173,0.3245432376861572,0.2901977598667145
5700.0,8830e1ca21fffff,2.430387020111084,5,0.4860774040222168,1.0,4800,8,0.5677158832550049,0.2930314838886261,0.3815871775150299,0.3469902575016022,0.42839163541793823,0.4126705825328827
5700.0,8830e1ca23fffff,0.643020510673523,1,0.643020510673523,1.0,4800,2,0.112313412129879,0.10995537787675858,0.10733271390199661,0.10358303785324097,0.10695470124483109,0.10288126021623611
5700.0,8830e1ca29fffff,0.643020510673523,12,0.053585042556126915,1.0,4800,2,0.112313412129879,0.10995537787675858,0.10733271390199661,0.10358303785324097,0.10695470124483109,0.10288126021623611
5700.0,8830e1ca2bfffff,0.643020510673523,8,0.08037756383419037,1.0,4800,2,0.112313412129879,0.10995537787675858,0.10733271390199661,0.10358303785324097,0.10695470124483109,0.10288126021623611
5700.0,8830e1ca2dfffff,2.573592185974121,0,2.573592185974121,1.6294368743896483,7821,13,0.47642937302589417,0.4899168610572815,0.407895028591156,0.4171590805053711,0.4271562099456787,0.3550354540348053
5700.0,8830e1ca63fffff,0.9864393472671509,2,0.49321967363357544,1.0,4800,3,0.13654150068759918,0.2629670202732086,0.12216207385063171,0.10348335653543472,0.26087111234664917,0.10041430592536926
6000.0,8830e1ca05fffff,2.310453414916992,9,0.256717046101888,1.0,4800,8,0.4142169952392578,0.5481954216957092,0.5487309694290161,0.2745960056781769,0.35467666387557983,0.1700371652841568
6000.0,8830e1ca07fffff,1.9487091302871704,4,0.4871772825717926,1.0,4800,7,0.39978307485580444,0.4284578263759613,0.38469982147216797,0.23615004122257233,0.18719495832920074,0.312423437833786
6000.0,8830e1ca21fffff,2.2153165340423584,1,2.2153165340423584,1.4861266136169433,7133,11,0.3746711313724518,0.3822938799858093,0.38455384969711304,0.4472574293613434,0.3169969916343689,0.30954328179359436
6000.0,8830e1ca23fffff,0.6476215720176697,1,0.6476215720176697,1.0,4800,2,0.112313412129879,0.10995537787675858,0.10733271390199661,0.10358303785324097,0.10767217725515366,0.10676483064889908
6000.0,8830e1ca29fffff,0.6476215720176697,16,0.040476348251104355,1.0,4800,2,0.112313412129879,0.10995537787675858,0.10733271390199661,0.10358303785324097,0.10767217725515366,0.10676483064889908
6000.0,8830e1ca2bfffff,0.6476215720176697,7,0.09251736743109566,1.0,4800,2,0.112313412129879,0.10995537787675858,0.10733271390199661,0.10358303785324097,0.10767217725515366,0.10676483064889908
6000.0,8830e1ca2dfffff,2.2217702865600586,5,0.4443540573120117,1.0,4800,8,0.5204627513885498,0.3716358244419098,0.32807672023773193,0.3086097538471222,0.3600653409957886,0.3329199254512787
6000.0,8830e1ca63fffff,0.7135607600212097,0,0.7135607600212097,1.0,4800,3,0.0,0.09315319359302521,0.08407965302467346,0.22806085646152496,0.1811363250017166,0.12713073194026947
6300.0,8830e1ca05fffff,2.584758996963501,13,0.19882761515103853,1.0,4800,9,0.3918648064136505,0.687404453754425,0.38533079624176025,0.4533410966396332,0.25734734535217285,0.4094703197479248
6300.0,8830e1ca07fffff,1.7797237634658813,5,0.35594475269317627,1.0,4800,7,0.4242040812969208,0.43909817934036255,0.2746566832065582,0.1162513941526413,0.2610703110694885,0.2644432485103607
6300.0,8830e1ca21fffff,1.7363249063491821,4,0.43408122658729553,1.0,4800,6,0.2805717885494232,0.35829243063926697,0.33544427156448364,0.38121628761291504,0.183676078915596,0.19712398946285248
6300.0,8830e1ca23fffff,0.648703932762146,0,0.648703932762146,1.0,4800,2,0.112313412129879,0.10995537787675858,0.10733271390199661,0.10506273061037064,0.11011403799057007,0.10392571985721588
6300.0,8830e1ca29fffff,0.6144838333129883,10,0.06144838333129883,1.0,4800,2,0.10143759846687317,0.10092568397521973,0.0949477031826973,0.10736740380525589,0.10587972402572632,0.10392571985721588
6300.0,8830e1ca2bfffff,0.6144838333129883,8,0.07681047916412354,1.0,4800,2,0.10143759846687317,0.10092568397521973,0.0949477031826973,0.10736740380525589,0.10587972402572632,0.10392571985721588
6300.0,8830e1ca2dfffff,2.402298927307129,0,2.402298927307129,1.5609195709228516,7492,14,0.22763009369373322,0.3062914311885834,0.33854490518569946,0.43237754702568054,0.41615504026412964,0.6812999844551086
6300.0,8830e1ca63fffff,0.9507138729095459,6,0.15845231215159097,1.0,4800,4,0.16336265206336975,0.10234825313091278,0.247837096452713,0.1162639781832695,0.18353864550590515,0.13736316561698914
6600.0,8830e1ca05fffff,1.913332462310791,10,0.1913332462310791,1.0,4800,7,0.37905409932136536,0.28947362303733826,0.4134272038936615,0.347097784280777,0.23730342090129852,0.2469763308763504
6600.0,8830e1ca07fffff,1.891694188117981,1,1.891694188117981,1.3566776752471923,6512,10,0.2997221052646637,0.3724544644355774,0.2773762047290802,0.28797784447669983,0.3378671407699585,0.31629642844200134
6600.0,8830e1ca21fffff,1.8567076921463013,3,0.6189025640487671,1.0,4800,7,0.31766512989997864,0.3596387207508087,0.2578778564929962,0.37152907252311707,0.28352996706962585,0.26646688580513
6600.0,8830e1ca23fffff,0.6505646705627441,1,0.6505646705627441,1.0,4800,2,0.10496216267347336,0.10995537787675858,0.10801424831151962,0.11016367375850677,0.1135435402393341,0.10392571985721588
6600.0,8830e1ca29fffff,0.6163445711135864,11,0.056031324646689674,1.0,4800,2,0.09408634901046753,0.10092568397521973,0.0956292375922203,0.11246834695339203,0.10930923372507095,0.10392571985721588
6600.0,8830e1ca2bfffff,0.6163445711135864,8,0.0770430713891983,1.0,4800,2,0.09408634901046753,0.10092568397521973,0.0956292375922203,0.11246834695339203,0.10930923372507095,0.10392571985721588
6600.0,8830e1ca2dfffff,2.3892531394958496,3,0.7964177131652832,1.0,4800,9,0.2778668701648712,0.2550164461135864,0.2958991825580597,0.2592238783836365,0.41037091612815857,0.8908759951591492
6600.0,8830e1ca63fffff,0.79677414894104,5,0.159354829788208,1.0,4800,3,0.056689098477363586,0.1717802882194519,0.1487986296415329,0.07155784964561462,0.21902835369110107,0.12891992926597595
6900.0,8830e1ca05fffff,1.8234989643096924,12,0.1519582470258077,1.0,4800,7,0.382188618183136,0.1721661537885666,0.26003605127334595,0.3961701989173889,0.3234213888645172,0.28951653838157654
6900.0,8830e1ca07fffff,1.62868070602417,4,0.4071701765060425,1.0,4800,6,0.30259352922439575,0.19309692084789276,0.33848124742507935,0.22643844783306122,0.29437145590782166,0.27369898557662964
6900.0,8830e1ca21fffff,1.6702208518981934,8,0.20877760648727417,1.0,4800,6,0.28148484230041504,0.18687401711940765,0.3653661906719208,0.27403831481933594,0.27975261211395264,0.28270477056503296
6900.0,8830e1ca23fffff,0.6625088453292847,2,0.33125442266464233,1.0,4800,2,0.10298220068216324,0.10995537787675858,0.11000970751047134,0.11028661578893661,0.1135435402393341,0.11573132872581482
6900.0,8830e1ca29fffff,0.6312000751495361,6,0.10520001252492268,1.0,4800,2,0.09210638701915741,0.10092568397521973,0.106681689620018,0.10644571483135223,0.10930923372507095,0.11573132872581482
6900.0,8830e1ca2bfffff,0.6312000751495361,7,0.09017143930707659,1.0,4800,2,0.09210638701915741,0.10092568397521973,0.106681689620018,0.10644571483135223,0.10930923372507095,0.11573132872581482
6900.0,8830e1ca2dfffff,2.4261374473571777,1,2.4261374473571777,1.570454978942871,7538,14,0.2562203109264374,0.2804129719734192,0.286404550075531,0.21112555265426636,0.4188748300075531,0.9730993509292603
6900.0,8830e1ca63fffff,0.823293924331665,2,0.4116469621658325,1.0,4800,3,0.08826026320457458,0.1785450130701065,0.08289088308811188,0.18221864104270935,0.18614135682582855,0.10523770749568939
