person_id,request_sec,pickup_datetime,edge_id,origin_zone,dest_category,x,y,latitude,longitude,pickup_sec,wait_sec,taxi_id,status
dyn_pax_588,1102.0,2026-09-07 09:18:22,-913950883#1,residential|company|restaurant,,391.36286393582424,840.6655979518604,37.49907500229157,127.0252118555046,1583.0,481.0,taxi_5,picked
dyn_pax_589,1104.0,2026-09-07 09:18:24,-417933645#2,company|restaurant|subway_entrance,company,701.1658676593129,719.5455833044954,37.49804244093877,127.02874337560036,,,,timeout
dyn_pax_590,1105.0,2026-09-07 09:18:25,218877837#2,company|restaurant|bus_stop,company,479.4555212141038,978.0213907550284,37.500328997763305,127.02617530290202,1571.0,466.0,taxi_23,picked
dyn_pax_591,1107.0,2026-09-07 09:18:27,-506191135#2,residential|bus_stop,company,236.19733776439384,769.6838415951818,37.49840622577806,127.02347432089968,,,,timeout
dyn_pax_592,1109.0,2026-09-07 09:18:29,-913950883#1,residential|company|restaurant,,391.36286393582424,840.6655979518604,37.49907500229157,127.0252118555046,1588.0,479.0,taxi_respawn_32,picked
dyn_pax_593,1110.0,2026-09-07 09:18:30,-417750354#0,residential,,923.3498430372201,1041.2071047119894,37.5009819832587,127.03117938951307,1600.0,490.0,taxi_respawn_46,picked
dyn_pax_594,1115.0,2026-09-07 09:18:35,178441450#1,residential|company|restaurant|bus_stop,company,282.90243066757296,609.4157395563556,37.496971320837204,127.02404044855805,1584.0,469.0,taxi_6,picked
dyn_pax_595,1115.0,2026-09-07 09:18:35,129731720#0,residential|company|restaurant,,292.10678712231254,1113.150773394943,37.50151085547559,127.02402489828896,,,,timeout
dyn_pax_596,1120.0,2026-09-07 09:18:40,1376141184#0,bus_stop,company,643.3432253030496,578.0866055082481,37.49675721809014,127.02812312566316,,,,timeout
dyn_pax_597,1121.0,2026-09-07 09:18:41,218864491#0,restaurant|bus_stop,company,769.9803916976219,760.1217113917903,37.49842094941813,127.02951181742357,1583.0,462.0,taxi_1,picked
dyn_pax_598,1122.0,2026-09-07 09:18:42,218873820#0,restaurant|subway_entrance|bus_stop,company,628.9829311132032,562.4061665928522,37.49661325243901,127.02796447999128,,,,timeout
dyn_pax_599,1124.0,2026-09-07 09:18:44,1376141183#0,bus_stop,company,548.2528111146681,901.2117688498424,37.49965007283687,127.02697139402301,,,,timeout
dyn_pax_600,1125.0,2026-09-07 09:18:45,521766175#3,company|restaurant|subway_entrance|bus_stop,company,373.6701172395771,1298.610217621072,37.50319695740621,127.02490310718325,,,,timeout
dyn_pax_601,1127.0,2026-09-07 09:18:47,1376141182#0,bus_stop,company,385.7154046370183,1301.0311255965628,37.50322104370192,127.02503873135461,,,,timeout
dyn_pax_602,1131.0,2026-09-07 09:18:51,375049565#6,restaurant|subway_entrance|bus_stop,company,789.5153251748014,798.8522330112556,37.49877353199428,127.02972351946808,1577.0,446.0,taxi_37,picked
dyn_pax_603,1136.0,2026-09-07 09:18:56,-129731834#1,residential,,78.2122165689223,720.9585140244731,37.49793738265588,127.02169964763026,,,,timeout
dyn_pax_604,1137.0,2026-09-07 09:18:57,-542367267#1,bus_stop,company,247.51018316686128,1414.7184918773391,37.504219024473855,127.02344900430944,,,,timeout
dyn_pax_605,1137.0,2026-09-07 09:18:57,521766175#3,company|restaurant|subway_entrance|bus_stop,,373.6701172395771,1298.610217621072,37.50319695740621,127.02490310718325,,,,timeout
dyn_pax_606,1138.0,2026-09-07 09:18:58,521766175#1,company|restaurant|subway_entrance,company,332.9365590021661,1411.5585828157227,37.504206724109,127.02441570308932,,,,timeout
dyn_pax_607,1139.0,2026-09-07 09:18:59,521766182#1,company|restaurant|subway_entrance,company,681.695169875507,539.6867345716422,37.496418539503196,127.02856584056028,,,,timeout
dyn_pax_608,1141.0,2026-09-07 09:19:01,521770116#2,company|restaurant|bus_stop,company,432.3182248087171,1108.514093563608,37.50149560521279,127.02561136613096,,,,timeout
dyn_pax_609,1142.0,2026-09-07 09:19:02,-506191135#22,residential|company|restaurant|bus_stop,company,38.693950105848444,1321.9513167019495,37.50334380565249,127.02110990869835,,,,timeout
dyn_pax_610,1142.0,2026-09-07 09:19:02,375049565#6,restaurant|subway_entrance|bus_stop,,789.5153251748014,798.8522330112556,37.49877353199428,127.02972351946808,,,,timeout
dyn_pax_611,1145.0,2026-09-07 09:19:05,521766175#3,company|restaurant|subway_entrance|bus_stop,company,373.6701172395771,1298.610217621072,37.50319695740621,127.02490310718325,,,,timeout
dyn_pax_612,1147.0,2026-09-07 09:19:07,521766175#3,company|restaurant|subway_entrance|bus_stop,,373.6701172395771,1298.610217621072,37.50319695740621,127.02490310718325,,,,timeout
dyn_pax_613,1148.0,2026-09-07 09:19:08,-541692164#2,subway_entrance,company,317.7122087179151,1441.0296574375257,37.504469327730426,127.0242365566347,,,,timeout
dyn_pax_614,1149.0,2026-09-07 09:19:09,521770119#0,restaurant|bus_stop,company,548.9831206778387,935.1148840516827,37.4999556205417,127.02697161236954,,,,timeout
dyn_pax_615,1151.0,2026-09-07 09:19:11,521770116#2,company|restaurant|bus_stop,company,432.3182248087171,1108.514093563608,37.50149560521279,127.02561136613096,,,,timeout
dyn_pax_616,1152.0,2026-09-07 09:19:12,178441450#1,residential|company|restaurant|bus_stop,company,282.90243066757296,609.4157395563556,37.496971320837204,127.02404044855805,1650.0,498.0,taxi_25,picked
dyn_pax_617,1153.0,2026-09-07 09:19:13,-542367267#1,bus_stop,company,247.51018316686128,1414.7184918773391,37.504219024473855,127.02344900430944,1633.0,480.0,taxi_respawn_21,picked
dyn_pax_618,1154.0,2026-09-07 09:19:14,1376141184#0,bus_stop,,643.3432253030496,578.0866055082481,37.49675721809014,127.02812312566316,,,,timeout
dyn_pax_619,1155.0,2026-09-07 09:19:15,375049565#6,restaurant|subway_entrance|bus_stop,company,789.5153251748014,798.8522330112556,37.49877353199428,127.02972351946808,1637.0,482.0,taxi_respawn_14,picked
dyn_pax_620,1156.0,2026-09-07 09:19:16,-541692164#2,subway_entrance,company,317.7122087179151,1441.0296574375257,37.504469327730426,127.0242365566347,1645.0,489.0,taxi_respawn_51,picked
dyn_pax_621,1158.0,2026-09-07 09:19:18,1229817205#0,company|subway_entrance|bus_stop,company,599.2457558679199,652.2907550986157,37.497417346160496,127.02760695963683,1641.0,483.0,taxi_13,picked
dyn_pax_622,1159.0,2026-09-07 09:19:19,975332778#1,bus_stop,company,681.6099970732737,721.9380561808346,37.49806030190971,127.02852170075586,,,,timeout
dyn_pax_623,1159.0,2026-09-07 09:19:19,239954074#0,company|restaurant,,429.7181373520864,1403.414988136971,37.50415166837821,127.02551198233628,,,,timeout
dyn_pax_624,1162.0,2026-09-07 09:19:22,1229817205#0,company|subway_entrance|bus_stop,company,599.2457558679199,652.2907550986157,37.497417346160496,127.02760695963683,1633.0,471.0,taxi_respawn_28,picked
dyn_pax_625,1165.0,2026-09-07 09:19:25,975332778#1,bus_stop,company,681.6099970732737,721.9380561808346,37.49806030190971,127.02852170075586,1636.0,471.0,taxi_respawn_20,picked
dyn_pax_626,1167.0,2026-09-07 09:19:27,239962780#1,company|restaurant,,78.091042197054,1418.7355011637856,37.504223128704645,127.02153236485597,1634.0,467.0,taxi_47,picked
dyn_pax_627,1168.0,2026-09-07 09:19:28,1376141183#0,bus_stop,company,548.2528111146681,901.2117688498424,37.49965007283687,127.02697139402301,,,,timeout
dyn_pax_628,1169.0,2026-09-07 09:19:29,379463134#0,company,,445.604196565268,1237.9330600893716,37.50266396162017,127.02573088108544,1641.0,472.0,taxi_respawn_4,picked
dyn_pax_629,1170.0,2026-09-07 09:19:30,521766180#2,company|restaurant|subway_entrance,company,439.1682246573338,1248.125402422748,37.50275456053775,127.0256556898917,,,,timeout
dyn_pax_630,1173.0,2026-09-07 09:19:33,1117538957#3,restaurant|subway_entrance|bus_stop,company,465.5082521847807,644.8780924026132,37.49732530507706,127.02609663221197,,,,timeout
dyn_pax_631,1175.0,2026-09-07 09:19:35,975332778#1,bus_stop,company,681.6099970732737,721.9380561808346,37.49806030190971,127.02852170075586,1642.0,467.0,taxi_respawn_23,picked
dyn_pax_632,1176.0,2026-09-07 09:19:36,521766180#1,company|restaurant|bus_stop,company,466.73410130235357,1169.2838037446552,37.502049542882666,127.02598608796039,1637.0,461.0,taxi_48,picked
dyn_pax_633,1179.0,2026-09-07 09:19:39,417933642#0,restaurant|bus_stop,company,1041.0954363710525,463.30841921497654,37.49579826441859,127.03264736696761,1653.0,474.0,taxi_14,picked
dyn_pax_634,1179.0,2026-09-07 09:19:39,379463134#2,restaurant,,492.9894267673794,1254.822149661426,37.50282506050825,127.0262626667944,1627.0,448.0,taxi_9,picked
dyn_pax_635,1183.0,2026-09-07 09:19:43,480850873,company|restaurant|bus_stop,company,548.1935052770749,708.5896639848544,37.49791486187584,127.0270163956136,,,,timeout
dyn_pax_636,1185.0,2026-09-07 09:19:45,-506191135#22,residential|company|restaurant|bus_stop,company,38.693950105848444,1321.9513167019495,37.50334380565249,127.02110990869835,1656.0,471.0,taxi_respawn_49,picked
dyn_pax_637,1186.0,2026-09-07 09:19:46,521766182#1,company|restaurant|subway_entrance,company,681.695169875507,539.6867345716422,37.496418539503196,127.02856584056028,1634.0,448.0,taxi_respawn_31,picked
dyn_pax_638,1187.0,2026-09-07 09:19:47,1376141184#0,bus_stop,company,643.3432253030496,578.0866055082481,37.49675721809014,127.02812312566316,,,,timeout
dyn_pax_639,1192.0,2026-09-07 09:19:52,521766175#3,company|restaurant|subway_entrance|bus_stop,company,373.6701172395771,1298.610217621072,37.50319695740621,127.02490310718325,1661.0,469.0,taxi_respawn_11,picked
dyn_pax_640,1193.0,2026-09-07 09:19:53,521770119#1,restaurant|bus_stop,company,527.3115514435282,995.8620162900467,37.50049875494786,127.02671217090477,1673.0,480.0,taxi_27,picked
dyn_pax_641,1197.0,2026-09-07 09:19:57,1376141184#0,bus_stop,company,643.3432253030496,578.0866055082481,37.49675721809014,127.02812312566316,,,,timeout
dyn_pax_642,1200.0,2026-09-07 09:20:00,521766175#3,company|restaurant|subway_entrance|bus_stop,company,373.6701172395771,1298.610217621072,37.50319695740621,127.02490310718325,,,,timeout
dyn_pax_643,1201.0,2026-09-07 09:20:01,1376141183#0,bus_stop,company,548.2528111146681,901.2117688498424,37.49965007283687,127.02697139402301,1700.0,499.0,taxi_28,picked
dyn_pax_644,1203.0,2026-09-07 09:20:03,1117538957#3,restaurant|subway_entrance|bus_stop,company,465.5082521847807,644.8780924026132,37.49732530507706,127.02609663221197,,,,timeout
dyn_pax_645,1204.0,2026-09-07 09:20:04,218873820#0,restaurant|subway_entrance|bus_stop,company,628.9829311132032,562.4061665928522,37.49661325243901,127.02796447999128,,,,timeout
dyn_pax_646,1205.0,2026-09-07 09:20:05,117823785#0,company|restaurant,,1360.8740206736493,851.0492627492013,37.499351351792384,127.0361713398344,,,,timeout
dyn_pax_647,1206.0,2026-09-07 09:20:06,1117538957#3,restaurant|subway_entrance|bus_stop,company,465.5082521847807,644.8780924026132,37.49732530507706,127.02609663221197,,,,timeout
dyn_pax_648,1207.0,2026-09-07 09:20:07,417933642#0,restaurant|bus_stop,company,1041.0954363710525,463.30841921497654,37.49579826441859,127.03264736696761,,,,timeout
dyn_pax_649,1209.0,2026-09-07 09:20:09,178441450#1,residential|company|restaurant|bus_stop,company,282.90243066757296,609.4157395563556,37.496971320837204,127.02404044855805,,,,timeout
dyn_pax_650,1211.0,2026-09-07 09:20:11,375049565#6,restaurant|subway_entrance|bus_stop,company,789.5153251748014,798.8522330112556,37.49877353199428,127.02972351946808,1699.0,488.0,taxi_respawn_45,picked
dyn_pax_651,1213.0,2026-09-07 09:20:13,-541692164#2,subway_entrance,company,317.7122087179151,1441.0296574375257,37.504469327730426,127.0242365566347,,,,timeout
dyn_pax_652,1214.0,2026-09-07 09:20:14,218864491#0,restaurant|bus_stop,company,769.9803916976219,760.1217113917903,37.49842094941813,127.02951181742357,,,,timeout
dyn_pax_653,1214.0,2026-09-07 09:20:14,-117790045#0,restaurant,,544.8147652988505,1238.053441474183,37.50268379633789,127.0268526423962,1707.0,493.0,taxi_respawn_37,picked
dyn_pax_654,1216.0,2026-09-07 09:20:16,375049565#6,restaurant|subway_entrance|bus_stop,company,789.5153251748014,798.8522330112556,37.49877353199428,127.02972351946808,,,,timeout
dyn_pax_655,1216.0,2026-09-07 09:20:16,239962780#1,company|restaurant,,78.091042197054,1418.7355011637856,37.504223128704645,127.02153236485597,,,,timeout
dyn_pax_656,1217.0,2026-09-07 09:20:17,541692164#1,subway_entrance,company,271.6277521231475,1406.6420105391767,37.5041508337347,127.02372362926798,,,,timeout
dyn_pax_657,1218.0,2026-09-07 09:20:18,521770116#2,company|restaurant|bus_stop,company,432.3182248087171,1108.514093563608,37.50149560521279,127.02561136613096,,,,timeout
dyn_pax_658,1220.0,2026-09-07 09:20:20,521766180#3,company|subway_entrance,company,386.1025100472621,1391.5483758557143,37.504036522784034,127.0250216210457,,,,timeout
dyn_pax_659,1221.0,2026-09-07 09:20:21,521766175#3,company|restaurant|subway_entrance|bus_stop,company,373.6701172395771,1298.610217621072,37.50319695740621,127.02490310718325,,,,timeout
dyn_pax_660,1224.0,2026-09-07 09:20:24,521766180#1,company|restaurant|bus_stop,company,466.73410130235357,1169.2838037446552,37.502049542882666,127.02598608796039,,,,timeout
dyn_pax_661,1225.0,2026-09-07 09:20:25,523141074#0,company|restaurant|subway_entrance,company,524.0338794858329,871.4890157117229,37.4993777454413,127.02670460634431,,,,timeout
dyn_pax_662,1225.0,2026-09-07 09:20:25,504227069,residential|restaurant,,587.1158993285404,291.7776336445087,37.4941674385472,127.02755526357365,,,,timeout
dyn_pax_663,1228.0,2026-09-07 09:20:28,305539406,company|restaurant|subway_entrance,company,566.389495917364,736.5285064605782,37.49816998085155,127.02721550408178,,,,timeout
dyn_pax_664,1230.0,2026-09-07 09:20:30,521770116#2,company|restaurant|bus_stop,company,432.3182248087171,1108.514093563608,37.50149560521279,127.02561136613096,,,,timeout
dyn_pax_665,1231.0,2026-09-07 09:20:31,521770119#0,restaurant|bus_stop,company,548.9831206778387,935.1148840516827,37.4999556205417,127.02697161236954,,,,timeout
dyn_pax_666,1234.0,2026-09-07 09:20:34,1229817205#0,company|subway_entrance|bus_stop,company,599.2457558679199,652.2907550986157,37.497417346160496,127.02760695963683,1694.0,460.0,taxi_38,picked
dyn_pax_667,1238.0,2026-09-07 09:20:38,521766180#3,company|subway_entrance,company,386.1025100472621,1391.5483758557143,37.504036522784034,127.0250216210457,,,,timeout
dyn_pax_668,1238.0,2026-09-07 09:20:38,379463134#0,company,,445.604196565268,1237.9330600893716,37.50266396162017,127.02573088108544,,,,timeout
dyn_pax_669,1240.0,2026-09-07 09:20:40,-417933645#2,company|restaurant|subway_entrance,company,701.1658676593129,719.5455833044954,37.49804244093877,127.02874337560036,,,,timeout
dyn_pax_670,1241.0,2026-09-07 09:20:41,521766175#3,company|restaurant|subway_entrance|bus_stop,company,373.6701172395771,1298.610217621072,37.50319695740621,127.02490310718325,,,,timeout
dyn_pax_671,1242.0,2026-09-07 09:20:42,-541692164#2,subway_entrance,company,317.7122087179151,1441.0296574375257,37.504469327730426,127.0242365566347,,,,timeout
dyn_pax_672,1244.0,2026-09-07 09:20:44,1229817205#1,residential|bus_stop,company,631.6400080768872,572.7061575261558,37.49670653972221,127.02799208080955,,,,timeout
dyn_pax_673,1245.0,2026-09-07 09:20:45,-504509918#2,company|restaurant|bus_stop,company,398.9694242295193,827.4758220967593,37.49895762305832,127.02530099003066,,,,timeout
dyn_pax_674,1247.0,2026-09-07 09:20:47,218857636#1,residential|company|restaurant|bus_stop,company,297.92905089287035,623.2061345250047,37.49709839153085,127.02420706961871,,,,timeout
dyn_pax_675,1248.0,2026-09-07 09:20:48,521766175#3,company|restaurant|subway_entrance|bus_stop,company,373.6701172395771,1298.610217621072,37.50319695740621,127.02490310718325,,,,timeout
dyn_pax_676,1249.0,2026-09-07 09:20:49,305539406,company|restaurant|subway_entrance,company,566.389495917364,736.5285064605782,37.49816998085155,127.02721550408178,,,,timeout
dyn_pax_677,1251.0,2026-09-07 09:20:51,-417933645#2,company|restaurant|subway_entrance,company,701.1658676593129,719.5455833044954,37.49804244093877,127.02874337560036,,,,timeout
dyn_pax_678,1251.0,2026-09-07 09:20:51,541692164#1,subway_entrance,,271.6277521231475,1406.6420105391767,37.5041508337347,127.02372362926798,,,,timeout
dyn_pax_679,1252.0,2026-09-07 09:20:52,521770119#0,restaurant|bus_stop,company,548.9831206778387,935.1148840516827,37.4999556205417,127.02697161236954,1748.0,496.0,taxi_respawn_42,picked
dyn_pax_680,1254.0,2026-09-07 09:20:54,1376141182#0,bus_stop,company,385.7154046370183,1301.0311255965628,37.50322104370192,127.02503873135461,,,,timeout
dyn_pax_681,1255.0,2026-09-07 09:20:55,375049565#6,restaurant|subway_entrance|bus_stop,company,789.5153251748014,798.8522330112556,37.49877353199428,127.02972351946808,,,,timeout
dyn_pax_682,1257.0,2026-09-07 09:20:57,521766175#3,company|restaurant|subway_entrance|bus_stop,company,373.6701172395771,1298.610217621072,37.50319695740621,127.02490310718325,,,,timeout
dyn_pax_683,1261.0,2026-09-07 09:21:01,975332778#1,bus_stop,company,681.6099970732737,721.9380561808346,37.49806030190971,127.02852170075586,,,,timeout
dyn_pax_684,1262.0,2026-09-07 09:21:02,521770116#2,company|restaurant|bus_stop,company,432.3182248087171,1108.514093563608,37.50149560521279,127.02561136613096,,,,timeout
dyn_pax_685,1264.0,2026-09-07 09:21:04,218857636#1,residential|company|restaurant|bus_stop,company,297.92905089287035,623.2061345250047,37.49709839153085,127.02420706961871,,,,timeout
dyn_pax_686,1265.0,2026-09-07 09:21:05,375049565#6,restaurant|subway_entrance|bus_stop,company,789.5153251748014,798.8522330112556,37.49877353199428,127.02972351946808,,,,timeout
dyn_pax_687,1266.0,2026-09-07 09:21:06,521766180#1,company|restaurant|bus_stop,company,466.73410130235357,1169.2838037446552,37.502049542882666,127.02598608796039,,,,timeout
dyn_pax_688,1268.0,2026-09-07 09:21:08,521766180#2,company|restaurant|subway_entrance,company,439.1682246573338,1248.125402422748,37.50275456053775,127.0256556898917,,,,timeout
dyn_pax_689,1269.0,2026-09-07 09:21:09,520307304#0,school|subway_entrance|bus_stop,company,602.6035134310263,763.145495629718,37.498416594724866,127.02761864854104,1769.0,500.0,taxi_respawn_50,picked
dyn_pax_690,1271.0,2026-09-07 09:21:11,1117538957#3,restaurant|subway_entrance|bus_stop,company,465.5082521847807,644.8780924026132,37.49732530507706,127.02609663221197,,,,timeout
dyn_pax_691,1274.0,2026-09-07 09:21:14,1117538958#3,bus_stop,,160.18899290588462,540.6019911995099,37.49632820280781,127.02266936696756,,,,timeout
dyn_pax_692,1275.0,2026-09-07 09:21:15,218873820#0,restaurant|subway_entrance|bus_stop,company,628.9829311132032,562.4061665928522,37.49661325243901,127.02796447999128,1754.0,479.0,taxi_36,picked
dyn_pax_693,1276.0,2026-09-07 09:21:16,494824662#3,restaurant|subway_entrance,company,729.424850252167,406.6843378518681,37.49522941823122,127.02913698209235,,,,timeout
dyn_pax_694,1278.0,2026-09-07 09:21:18,975332778#1,bus_stop,company,681.6099970732737,721.9380561808346,37.49806030190971,127.02852170075586,,,,timeout
dyn_pax_695,1279.0,2026-09-07 09:21:19,521770116#2,company|restaurant|bus_stop,company,432.3182248087171,1108.514093563608,37.50149560521279,127.02561136613096,,,,timeout
dyn_pax_696,1282.0,2026-09-07 09:21:22,521766175#3,company|restaurant|subway_entrance|bus_stop,company,373.6701172395771,1298.610217621072,37.50319695740621,127.02490310718325,,,,timeout
dyn_pax_697,1283.0,2026-09-07 09:21:23,521766175#3,company|restaurant|subway_entrance|bus_stop,company,373.6701172395771,1298.610217621072,37.50319695740621,127.02490310718325,,,,timeout
dyn_pax_698,1285.0,2026-09-07 09:21:25,305539406,company|restaurant|subway_entrance,company,566.389495917364,736.5285064605782,37.49816998085155,127.02721550408178,,,,timeout
dyn_pax_699,1289.0,2026-09-07 09:21:29,375049565#6,restaurant|subway_entrance|bus_stop,company,789.5153251748014,798.8522330112556,37.49877353199428,127.02972351946808,1782.0,493.0,taxi_4,picked
dyn_pax_700,1293.0,2026-09-07 09:21:33,521770116#2,company|restaurant|bus_stop,,432.3182248087171,1108.514093563608,37.50149560521279,127.02561136613096,,,,timeout
dyn_pax_701,1295.0,2026-09-07 09:21:35,375049565#6,restaurant|subway_entrance|bus_stop,company,789.5153251748014,798.8522330112556,37.49877353199428,127.02972351946808,,,,timeout
dyn_pax_702,1296.0,2026-09-07 09:21:36,218873820#0,restaurant|subway_entrance|bus_stop,company,628.9829311132032,562.4061665928522,37.49661325243901,127.02796447999128,,,,timeout
dyn_pax_703,1297.0,2026-09-07 09:21:37,-506191135#2,residential|bus_stop,company,236.19733776439384,769.6838415951818,37.49840622577806,127.02347432089968,,,,timeout
dyn_pax_704,1299.0,2026-09-07 09:21:39,-506191135#22,residential|company|restaurant|bus_stop,company,38.693950105848444,1321.9513167019495,37.50334380565249,127.02110990869835,,,,timeout
dyn_pax_705,1300.0,2026-09-07 09:21:40,520307304#0,school|subway_entrance|bus_stop,company,602.6035134310263,763.145495629718,37.498416594724866,127.02761864854104,,,,timeout
dyn_pax_706,1302.0,2026-09-07 09:21:42,129731859#7,restaurant,,1027.2096381836107,997.5648919281483,37.50060841330955,127.03236404697942,,,,timeout
dyn_pax_707,1305.0,2026-09-07 09:21:45,521766180#1,company|restaurant|bus_stop,company,466.73410130235357,1169.2838037446552,37.502049542882666,127.02598608796039,,,,timeout
dyn_pax_708,1306.0,2026-09-07 09:21:46,-541692164#2,subway_entrance,company,317.7122087179151,1441.0296574375257,37.504469327730426,127.0242365566347,,,,timeout
dyn_pax_709,1307.0,2026-09-07 09:21:47,541692164#1,subway_entrance,company,271.6277521231475,1406.6420105391767,37.5041508337347,127.02372362926798,,,,timeout
dyn_pax_710,1309.0,2026-09-07 09:21:49,521770119#1,restaurant|bus_stop,company,527.3115514435282,995.8620162900467,37.50049875494786,127.02671217090477,,,,timeout
dyn_pax_711,1310.0,2026-09-07 09:21:50,521766175#3,company|restaurant|subway_entrance|bus_stop,company,373.6701172395771,1298.610217621072,37.50319695740621,127.02490310718325,,,,timeout
dyn_pax_712,1310.0,2026-09-07 09:21:50,218873820#0,restaurant|subway_entrance|bus_stop,,628.9829311132032,562.4061665928522,37.49661325243901,127.02796447999128,1810.0,500.0,taxi_respawn_47,picked
dyn_pax_713,1312.0,2026-09-07 09:21:52,521770116#2,company|restaurant|bus_stop,company,432.3182248087171,1108.514093563608,37.50149560521279,127.02561136613096,,,,timeout
dyn_pax_714,1314.0,2026-09-07 09:21:54,1117538957#3,restaurant|subway_entrance|bus_stop,company,465.5082521847807,644.8780924026132,37.49732530507706,127.02609663221197,1808.0,494.0,taxi_11,picked
dyn_pax_715,1317.0,2026-09-07 09:21:57,523141074#0,company|restaurant|subway_entrance,company,524.0338794858329,871.4890157117229,37.4993777454413,127.02670460634431,1807.0,490.0,taxi_33,picked
dyn_pax_716,1319.0,2026-09-07 09:21:59,218877837#2,company|restaurant|bus_stop,company,479.4555212141038,978.0213907550284,37.500328997763305,127.02617530290202,,,,timeout
dyn_pax_717,1321.0,2026-09-07 09:22:01,218873820#0,restaurant|subway_entrance|bus_stop,company,628.9829311132032,562.4061665928522,37.49661325243901,127.02796447999128,,,,timeout
dyn_pax_718,1324.0,2026-09-07 09:22:04,506191135#3,residential|company|restaurant|bus_stop,company,238.79972345576414,789.4714057742513,37.49858497042428,127.023499044737,,,,timeout
dyn_pax_719,1326.0,2026-09-07 09:22:06,494824662#3,restaurant|subway_entrance,company,729.424850252167,406.6843378518681,37.49522941823122,127.02913698209235,,,,timeout
dyn_pax_720,1327.0,2026-09-07 09:22:07,494824662#3,restaurant|subway_entrance,company,729.424850252167,406.6843378518681,37.49522941823122,127.02913698209235,,,,timeout
dyn_pax_721,1329.0,2026-09-07 09:22:09,178441450#1,residential|company|restaurant|bus_stop,company,282.90243066757296,609.4157395563556,37.496971320837204,127.02404044855805,,,,timeout
dyn_pax_722,1331.0,2026-09-07 09:22:11,218877837#2,company|restaurant|bus_stop,company,479.4555212141038,978.0213907550284,37.500328997763305,127.02617530290202,,,,timeout
dyn_pax_723,1333.0,2026-09-07 09:22:13,1376141182#0,bus_stop,company,385.7154046370183,1301.0311255965628,37.50322104370192,127.02503873135461,,,,timeout
dyn_pax_724,1336.0,2026-09-07 09:22:16,494824662#3,restaurant|subway_entrance,company,729.424850252167,406.6843378518681,37.49522941823122,127.02913698209235,,,,timeout
dyn_pax_725,1337.0,2026-09-07 09:22:17,417933642#0,restaurant|bus_stop,company,1041.0954363710525,463.30841921497654,37.49579826441859,127.03264736696761,,,,timeout
dyn_pax_726,1338.0,2026-09-07 09:22:18,521766175#3,company|restaurant|subway_entrance|bus_stop,company,373.6701172395771,1298.610217621072,37.50319695740621,127.02490310718325,,,,timeout
dyn_pax_727,1340.0,2026-09-07 09:22:20,521766180#1,company|restaurant|bus_stop,company,466.73410130235357,1169.2838037446552,37.502049542882666,127.02598608796039,1815.0,475.0,taxi_respawn_3,picked
dyn_pax_728,1341.0,2026-09-07 09:22:21,375049565#6,restaurant|subway_entrance|bus_stop,company,789.5153251748014,798.8522330112556,37.49877353199428,127.02972351946808,1812.0,471.0,taxi_14,picked
dyn_pax_729,1343.0,2026-09-07 09:22:23,-506191135#22,residential|company|restaurant|bus_stop,company,38.693950105848444,1321.9513167019495,37.50334380565249,127.02110990869835,1807.0,464.0,taxi_6,picked
dyn_pax_730,1344.0,2026-09-07 09:22:24,494824662#3,restaurant|subway_entrance,company,729.424850252167,406.6843378518681,37.49522941823122,127.02913698209235,,,,timeout
dyn_pax_731,1345.0,2026-09-07 09:22:25,218873820#0,restaurant|subway_entrance|bus_stop,company,628.9829311132032,562.4061665928522,37.49661325243901,127.02796447999128,1825.0,480.0,taxi_respawn_49,picked
dyn_pax_732,1347.0,2026-09-07 09:22:27,-541692164#2,subway_entrance,company,317.7122087179151,1441.0296574375257,37.504469327730426,127.0242365566347,,,,timeout
dyn_pax_733,1348.0,2026-09-07 09:22:28,521766180#1,company|restaurant|bus_stop,company,466.73410130235357,1169.2838037446552,37.502049542882666,127.02598608796039,1824.0,476.0,taxi_12,picked
dyn_pax_734,1350.0,2026-09-07 09:22:30,375049565#6,restaurant|subway_entrance|bus_stop,company,789.5153251748014,798.8522330112556,37.49877353199428,127.02972351946808,1834.0,484.0,taxi_9,picked
dyn_pax_735,1351.0,2026-09-07 09:22:31,521766180#2,company|restaurant|subway_entrance,company,439.1682246573338,1248.125402422748,37.50275456053775,127.0256556898917,,,,timeout
dyn_pax_736,1353.0,2026-09-07 09:22:33,218873820#0,restaurant|subway_entrance|bus_stop,company,628.9829311132032,562.4061665928522,37.49661325243901,127.02796447999128,1819.0,466.0,taxi_respawn_30,picked
dyn_pax_737,1357.0,2026-09-07 09:22:37,521770116#2,company|restaurant|bus_stop,company,432.3182248087171,1108.514093563608,37.50149560521279,127.02561136613096,,,,timeout
dyn_pax_738,1358.0,2026-09-07 09:22:38,1376141184#0,bus_stop,company,643.3432253030496,578.0866055082481,37.49675721809014,127.02812312566316,,,,timeout
dyn_pax_739,1360.0,2026-09-07 09:22:40,521766175#1,company|restaurant|subway_entrance,company,332.9365590021661,1411.5585828157227,37.504206724109,127.02441570308932,,,,timeout
dyn_pax_740,1361.0,2026-09-07 09:22:41,521770116#2,company|restaurant|bus_stop,company,432.3182248087171,1108.514093563608,37.50149560521279,127.02561136613096,,,,timeout
dyn_pax_741,1364.0,2026-09-07 09:22:44,1117538957#3,restaurant|subway_entrance|bus_stop,company,465.5082521847807,644.8780924026132,37.49732530507706,127.02609663221197,,,,timeout
